split_id,propn,PERSON,NORP,FAC,ORG,GPE,LOC,PRODUCT,EVENT,WORK_OF_ART,LAW,LANGUAGE,n_noun,n_adj,n_adp,n_det,n_pron,n_verb,n_adv,n_intj,n_total,f_score
train_1463,0,0,0,0,1,0,0,0,0,0,0,0,7,2,3,2,0,3,1,0,34,64.7059
train_265,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,6,1,1,1,0,26,80.7692
train_851,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,3,0,2,1,0,25,78.0000
train_1055,1,0,0,0,1,1,0,0,0,0,0,0,6,0,5,4,2,3,0,0,29,67.2414
train_1338,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,2,3,3,0,0,27,62.9630
train_1113,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,5,0,3,0,0,23,76.0870
train_261,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,3,1,2,0,0,17,73.5294
train_302,1,0,0,0,1,0,0,0,0,0,0,0,4,1,4,1,2,3,1,0,20,60.0000
train_803,0,0,0,0,0,0,0,0,0,0,0,0,10,4,1,1,0,4,2,0,29,67.2414
train_804,0,0,0,0,1,0,0,0,0,0,0,0,6,4,1,0,1,3,1,0,21,64.2857
train_914,1,0,0,0,1,0,0,0,0,0,0,0,6,1,2,3,4,5,2,0,31,51.6129
train_238,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,3,3,2,1,0,27,61.1111
train_465,0,0,0,0,0,0,0,0,0,0,0,0,6,3,2,2,0,2,1,0,21,73.8095
train_499,0,0,1,0,0,0,0,0,0,0,0,0,7,4,5,3,1,3,0,0,26,78.8462
train_166,1,0,0,0,1,1,0,0,0,1,0,0,7,4,3,3,1,4,0,0,38,65.7895
train_557,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,3,0,1,0,0,17,76.4706
train_301,1,0,0,0,1,0,0,0,0,0,0,0,3,1,3,3,0,4,1,0,24,60.4167
train_331,1,1,0,0,0,0,0,0,0,0,0,0,4,2,2,2,0,2,2,0,18,66.6667
train_326,1,0,0,0,1,1,0,0,0,0,0,0,2,0,3,2,0,2,0,0,17,64.7059
train_1377,1,0,0,0,0,0,0,0,0,0,0,0,7,4,4,3,1,2,0,0,37,70.2703
train_1373,1,0,1,0,1,1,0,0,0,0,0,0,3,1,1,1,1,6,1,0,22,45.4545
train_313,1,0,0,0,0,1,0,0,0,0,0,0,4,1,3,3,2,3,0,0,31,59.6774
train_12,1,1,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,12,62.5000
train_642,1,1,0,0,0,0,0,0,0,0,0,0,6,2,3,1,1,1,0,0,21,73.8095
train_113,1,1,0,0,0,1,0,0,0,0,0,0,5,2,0,4,1,3,1,0,29,60.3448
train_1283,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,1,5,4,0,0,24,54.1667
train_947,1,0,0,0,0,1,1,0,0,0,0,0,2,0,3,3,0,1,1,0,31,59.6774
train_445,1,0,1,0,0,0,0,0,0,0,0,0,8,1,4,3,1,2,2,0,26,71.1538
train_875,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,5,2,2,0,22,47.7273
train_664,1,0,1,0,0,1,0,0,0,0,0,0,3,4,3,2,0,0,1,0,26,71.1538
train_1428,1,0,1,0,1,1,0,0,0,0,0,0,4,4,6,3,0,3,1,0,29,72.4138
train_796,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,1,1,3,0,0,23,69.5652
train_531,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,1,1,2,0,0,15,70.0000
train_210,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,5,0,2,0,0,20,82.5000
train_668,1,0,1,0,1,0,0,0,0,0,0,0,7,4,2,0,0,2,2,0,23,69.5652
train_573,1,0,0,0,1,0,0,0,0,0,0,0,4,2,1,0,0,0,2,0,12,70.8333
train_148,1,0,0,0,1,0,0,0,0,0,0,0,5,0,3,3,0,2,0,0,21,71.4286
train_497,0,0,0,0,0,0,0,0,0,0,0,0,9,2,4,0,0,2,0,0,19,84.2105
train_1207,1,0,0,0,1,0,0,0,0,0,0,0,6,5,3,3,1,0,1,0,30,75.0000
train_1429,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,1,2,3,2,0,31,59.6774
train_793,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1,2,1,4,3,0,27,59.2593
train_995,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,2,1,2,3,0,21,64.2857
train_266,1,0,0,0,0,1,0,0,0,0,0,0,4,1,1,2,0,1,0,0,14,75.0000
train_308,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,7,50.0000
train_1061,1,0,0,0,0,0,1,0,0,1,0,0,5,1,5,4,0,2,0,0,23,78.2609
train_502,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,2,0,2,1,0,18,75.0000
train_106,1,0,0,0,1,0,0,0,0,0,0,0,7,3,6,0,2,2,1,0,28,69.6429
train_1160,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,1,0,1,0,0,18,77.7778
train_1086,1,0,0,0,0,1,0,0,0,0,0,0,3,0,4,1,1,3,0,0,20,60.0000
train_528,1,1,0,1,0,1,0,0,0,0,0,0,2,2,5,1,0,2,0,0,30,63.3333
train_751,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,3,2,2,0,18,50.0000
train_790,1,1,1,0,0,1,0,0,0,0,0,0,4,0,3,3,1,2,0,0,26,63.4615
train_953,0,0,0,0,0,0,0,0,0,0,0,0,6,7,2,3,4,4,3,0,42,58.3333
train_352,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,2,0,1,0,0,14,85.7143
train_504,1,0,0,0,1,1,0,0,0,0,0,0,2,1,1,2,0,2,3,0,19,52.6316
train_89,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,2,1,0,10,60.0000
train_1025,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,3,1,4,1,0,27,62.9630
train_757,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,4,1,0,1,0,24,81.2500
train_453,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,1,2,6,0,0,24,58.3333
train_1218,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,1,3,0,0,22,65.9091
train_395,1,0,0,0,1,0,0,0,0,0,0,1,2,2,2,4,0,2,2,0,30,60.0000
train_288,1,1,0,0,1,1,0,0,0,0,0,0,5,1,2,1,0,1,0,0,23,67.3913
train_24,1,1,0,0,1,0,0,0,0,1,0,0,2,0,2,2,0,0,0,0,14,71.4286
train_926,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,2,3,4,3,0,24,43.7500
train_483,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,3,0,1,0,0,20,80.0000
train_1229,1,1,0,0,0,0,0,0,0,0,0,0,6,3,4,3,3,2,3,0,33,62.1212
train_1011,1,0,1,0,0,1,0,0,0,0,0,0,2,3,0,1,1,3,1,0,20,52.5000
train_26,1,1,0,0,1,0,0,0,0,0,0,0,5,1,3,2,0,1,0,0,19,76.3158
train_300,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,4,1,3,1,0,29,72.4138
train_1104,0,0,0,0,0,0,0,0,0,0,0,0,12,3,5,2,2,5,6,0,44,60.2273
train_992,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,2,0,4,2,0,22,63.6364
train_14,1,0,0,0,0,1,0,0,0,0,0,0,5,2,2,2,0,2,0,0,17,76.4706
train_439,1,1,0,1,0,0,0,0,0,0,0,0,3,1,5,4,1,2,1,0,28,66.0714
train_190,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,2,0,0,13,57.6923
train_282,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,8,62.5000
train_944,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,4,1,7,1,0,38,64.4737
train_519,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,0,13,88.4615
train_604,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,2,1,0,0,17,64.7059
train_727,0,0,0,0,0,0,0,0,0,0,0,0,7,2,3,4,1,3,2,0,27,68.5185
train_1177,1,0,0,0,0,0,0,0,0,0,0,0,6,1,0,3,3,2,0,0,23,60.8696
train_477,1,0,1,0,0,1,0,0,0,1,0,0,5,2,1,5,3,4,1,0,31,58.0645
train_349,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,1,0,6,1,0,26,55.7692
train_230,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,3,0,1,1,0,15,76.6667
train_220,1,1,0,0,0,0,0,0,0,1,0,0,5,1,0,0,3,4,1,0,24,45.8333
train_1188,1,0,0,0,0,0,0,0,0,0,0,0,3,1,2,3,0,0,0,0,12,87.5000
train_56,1,1,0,0,0,1,0,0,0,0,0,0,3,2,0,0,1,3,1,0,18,50.0000
train_933,0,0,0,0,0,0,0,0,0,0,0,0,8,2,1,0,0,1,1,0,16,78.1250
train_658,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,2,0,3,1,0,19,71.0526
train_6,1,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,1,1,0,16,56.2500
train_1054,0,0,0,0,0,0,0,0,0,0,0,0,8,1,2,2,0,1,2,0,26,69.2308
train_196,1,1,0,0,0,0,0,0,0,0,0,0,2,2,3,2,0,0,1,0,16,75.0000
train_554,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1,2,1,4,2,0,25,62.0000
train_750,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,2,2,3,0,0,21,71.4286
train_621,0,0,0,0,0,0,0,0,0,0,0,0,7,1,5,3,2,5,0,0,32,64.0625
train_733,1,1,0,0,0,1,0,0,1,0,0,0,2,1,2,1,0,1,1,0,21,59.5238
train_1452,0,0,1,0,0,0,0,0,0,0,0,0,7,3,3,4,0,2,2,0,32,70.3125
train_887,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,0,1,0,0,14,64.2857
train_1337,1,0,0,0,1,1,0,0,0,0,0,0,2,1,1,3,0,2,0,0,27,59.2593
train_761,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,4,0,5,2,0,22,59.0909
train_45,1,0,0,0,0,0,1,0,0,0,0,0,9,4,4,4,0,1,5,0,36,70.8333
train_1504,1,0,0,0,1,0,0,0,0,0,0,0,7,2,1,3,4,5,1,0,36,54.1667
train_1293,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,1,1,2,1,0,14,57.1429
train_957,1,0,0,0,0,0,1,0,0,0,0,0,7,2,5,3,0,2,0,0,29,75.8621
train_482,1,0,0,0,0,0,0,0,0,0,0,0,8,3,4,2,0,0,0,0,27,81.4815
train_546,1,1,1,0,0,1,0,0,0,0,0,0,4,2,4,3,0,2,0,0,23,73.9130
train_91,0,0,0,0,0,0,0,0,0,0,0,0,6,2,3,3,2,4,0,0,28,64.2857
train_538,0,0,0,0,0,0,0,0,0,0,0,0,8,2,4,3,1,3,1,0,31,69.3548
train_659,0,0,1,0,0,0,0,0,0,0,0,0,3,1,3,3,2,3,1,0,25,58.0000
train_269,1,0,0,0,0,0,0,0,0,0,0,0,9,3,3,3,1,4,1,0,33,68.1818
train_1455,0,0,0,0,0,0,0,0,0,0,0,0,8,2,4,3,0,0,0,0,19,94.7368
train_593,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,2,4,1,0,20,50.0000
train_481,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,2,1,2,0,0,19,71.0526
train_223,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,4,4,6,0,0,34,57.3529
train_82,1,1,0,0,0,0,1,0,0,0,0,0,5,0,2,3,0,0,0,0,16,81.2500
train_1213,1,0,0,0,0,0,0,0,0,0,0,0,8,2,3,1,0,3,4,0,33,60.6061
train_442,1,0,0,0,0,1,0,0,0,0,0,0,2,2,2,2,1,2,0,0,18,63.8889
train_364,1,0,0,0,0,0,0,0,0,0,0,0,1,4,1,2,1,3,1,0,19,57.8947
train_97,1,0,1,0,0,1,0,0,0,0,0,0,4,5,2,5,0,1,1,0,30,73.3333
train_293,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,0,1,0,0,16,87.5000
train_1370,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,1,3,2,0,0,21,50.0000
train_906,1,0,0,0,1,0,0,0,0,0,0,0,5,5,1,1,1,1,0,0,23,71.7391
train_256,1,0,1,1,1,0,0,0,0,0,0,0,3,1,1,3,1,2,2,0,23,56.5217
train_956,1,0,0,0,0,0,1,0,0,0,0,0,5,3,2,2,2,4,0,1,27,59.2593
train_1272,1,1,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,2,0,0,14,64.2857
train_551,0,0,0,0,0,0,0,0,0,0,0,0,9,3,5,6,0,2,0,0,29,86.2069
train_1155,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,1,0,2,2,0,27,68.5185
train_890,1,0,0,0,0,0,1,0,0,0,0,0,3,1,2,1,0,1,0,0,15,70.0000
train_361,0,0,0,0,0,0,0,0,0,0,0,0,7,2,3,4,1,2,2,0,25,72.0000
train_423,1,0,1,0,0,0,0,0,0,0,0,0,3,1,1,1,1,2,0,0,18,58.3333
train_577,0,0,1,0,0,0,0,0,0,0,0,0,9,2,3,5,2,4,1,0,37,66.2162
train_552,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,1,2,2,0,21,59.5238
train_1352,0,0,0,0,0,0,0,0,0,0,0,0,4,1,6,3,4,6,0,0,34,55.8824
train_1367,1,0,0,0,0,1,0,0,0,0,0,0,1,2,1,1,2,3,4,0,24,41.6667
train_255,1,0,0,0,0,1,0,0,0,0,1,0,2,1,2,3,2,1,0,0,22,61.3636
train_625,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,1,1,4,0,0,18,61.1111
train_901,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,4,3,5,1,0,31,56.4516
train_379,1,0,1,0,1,0,0,1,0,0,0,0,5,1,1,2,0,4,3,0,29,53.4483
train_943,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,1,3,1,0,19,55.2632
train_334,1,1,0,0,1,0,0,0,0,0,0,0,2,1,1,3,1,1,0,0,23,60.8696
train_219,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,1,0,0,0,13,76.9231
train_752,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,3,0,2,1,0,20,77.5000
train_564,0,0,0,0,0,0,0,0,0,0,0,0,8,2,2,2,0,3,0,0,22,75.0000
train_1481,1,1,0,0,0,0,0,0,0,0,0,0,5,3,2,3,0,6,1,0,36,58.3333
train_276,1,1,0,0,1,0,0,0,0,0,0,0,3,0,4,1,2,5,0,0,29,51.7241
train_1390,1,0,1,0,1,0,0,0,0,0,0,0,4,6,2,2,0,2,0,0,26,73.0769
train_1015,1,1,0,0,1,0,0,0,0,0,0,0,5,1,2,2,1,2,0,0,24,64.5833
train_865,1,0,0,0,1,0,0,0,0,0,0,0,4,1,1,2,1,0,1,0,21,64.2857
train_1024,1,0,1,0,0,1,0,0,1,0,0,0,3,2,1,2,0,2,0,0,21,64.2857
train_360,0,0,0,0,0,0,0,0,0,0,0,0,12,1,5,6,0,4,0,0,37,77.0270
train_1332,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,1,0,1,0,0,14,78.5714
train_359,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,2,3,0,0,16,59.3750
train_946,1,0,1,0,0,0,1,0,0,0,0,0,6,4,3,3,1,5,1,0,38,61.8421
train_532,0,0,0,0,0,0,0,0,0,0,0,0,6,2,5,4,0,3,1,0,26,75.0000
train_1068,1,0,0,0,1,0,0,0,0,0,0,0,4,1,1,2,1,2,1,0,17,61.7647
train_689,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,1,1,1,0,13,61.5385
train_1151,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,5,3,4,0,38,52.6316
train_715,1,0,0,0,0,0,1,0,0,0,0,0,6,3,4,4,2,0,0,0,23,82.6087
train_383,1,1,0,0,0,0,0,0,0,0,0,0,2,1,3,2,1,2,2,0,20,57.5000
train_1417,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,2,1,3,1,0,22,50.0000
train_1459,0,0,0,0,0,0,0,0,0,0,0,0,9,1,3,1,1,2,1,0,24,70.8333
train_1330,1,1,0,0,0,1,0,0,0,0,0,0,3,1,2,1,2,2,0,0,18,58.3333
train_1488,1,1,0,0,0,0,0,0,0,0,0,0,5,1,1,0,1,3,0,0,19,57.8947
train_907,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,1,2,3,1,0,22,61.3636
train_1013,0,0,1,0,0,0,0,0,0,0,0,0,7,3,4,3,0,3,0,0,25,78.0000
train_1501,1,0,0,0,1,0,0,0,0,0,0,0,3,1,2,2,0,2,1,0,16,65.6250
train_1077,1,1,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0,1,0,0,13,73.0769
train_1041,1,0,0,0,0,0,0,0,0,0,0,0,6,2,3,3,2,4,1,0,31,61.2903
train_1360,1,0,0,0,1,0,0,0,0,0,0,0,4,1,3,2,1,3,3,0,22,56.8182
train_1134,1,1,0,0,1,1,0,0,0,0,0,0,5,3,4,2,1,2,1,0,27,68.5185
train_1407,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,1,0,2,0,0,18,77.7778
train_1425,1,0,0,0,1,1,0,0,0,0,0,0,8,2,6,5,2,4,0,0,39,69.2308
train_295,1,1,0,0,0,0,0,0,0,0,0,0,5,2,3,2,2,3,1,0,24,62.5000
train_980,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,1,3,0,0,18,61.1111
train_111,1,0,0,0,1,0,1,0,0,0,0,0,7,3,6,6,0,4,0,0,38,73.6842
train_192,1,1,0,0,0,1,0,0,0,0,0,0,5,1,3,3,1,1,0,0,22,72.7273
train_1432,1,0,1,0,0,0,0,0,0,0,0,0,3,0,2,1,1,3,1,0,19,52.6316
train_785,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,0,0,3,1,0,20,67.5000
train_916,0,0,0,0,0,0,0,0,0,0,0,0,10,3,6,6,1,2,1,0,33,81.8182
train_44,1,0,0,0,0,0,0,0,0,0,0,0,5,0,3,1,0,2,1,0,22,63.6364
train_807,0,0,0,0,0,0,0,0,0,0,0,0,10,5,3,1,1,2,1,0,36,70.8333
train_1053,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,1,4,4,2,0,25,50.0000
train_1401,1,0,0,0,1,0,0,0,0,0,0,0,2,1,2,2,1,1,0,0,24,60.4167
train_735,1,0,0,0,1,0,0,0,0,0,0,0,3,0,2,1,1,3,1,0,18,52.7778
train_73,0,0,1,0,0,0,0,0,0,0,0,0,10,5,6,5,2,2,0,0,38,78.9474
train_821,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,3,5,3,0,25,42.0000
train_275,1,1,0,0,1,0,0,0,0,0,0,0,7,2,3,4,2,4,0,0,35,64.2857
train_48,1,1,0,1,0,1,0,0,0,0,0,0,7,2,3,3,0,2,1,0,36,66.6667
train_1329,1,0,0,0,1,0,0,0,0,0,0,0,6,0,2,3,1,4,0,0,22,63.6364
train_88,1,1,0,0,0,0,1,0,0,0,0,0,9,0,7,4,0,3,0,0,36,73.6111
train_724,1,1,1,0,0,1,0,0,0,0,0,0,1,1,3,1,0,2,0,0,25,58.0000
train_620,0,0,0,0,0,0,0,0,0,0,0,0,8,5,5,4,4,4,0,0,38,68.4211
train_1308,1,0,1,0,0,1,0,0,0,0,0,0,2,6,3,0,2,0,2,0,26,63.4615
train_827,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,3,3,5,1,0,28,51.7857
train_966,1,0,0,0,1,0,0,0,0,0,0,0,5,5,4,4,2,1,0,0,31,74.1935
train_1408,1,0,0,0,0,1,0,0,0,0,0,0,2,1,2,0,1,1,0,0,12,62.5000
train_539,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,1,3,2,0,21,57.1429
train_488,1,1,1,0,0,1,0,0,0,0,0,0,10,2,6,6,3,3,0,0,43,70.9302
train_1298,0,0,0,0,0,0,0,0,0,0,0,0,6,2,3,3,1,3,2,0,30,63.3333
train_1391,1,1,1,1,0,1,0,0,0,0,0,0,13,7,7,4,2,2,0,0,51,76.4706
train_683,1,0,0,0,0,0,1,0,0,0,0,0,2,1,2,3,2,5,0,0,21,52.3810
train_768,1,0,0,0,0,1,0,0,0,0,0,0,5,1,0,2,0,1,0,0,14,75.0000
train_602,1,0,0,0,1,0,0,0,0,0,0,0,6,4,2,5,0,1,2,0,26,76.9231
train_649,1,0,0,0,0,1,0,0,0,0,0,0,6,1,2,2,3,5,1,0,29,53.4483
train_432,1,0,0,0,0,1,1,0,0,0,0,0,5,0,5,6,0,1,0,0,30,75.0000
train_923,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,1,0,2,1,0,22,77.2727
train_742,1,0,0,0,0,1,0,0,0,0,0,0,3,1,5,2,0,1,2,0,21,69.0476
train_435,1,0,0,0,0,1,0,0,1,0,0,0,1,1,2,1,2,3,1,0,25,48.0000
train_1141,1,0,1,0,0,0,0,0,0,0,0,0,4,1,0,1,3,4,0,0,27,48.1481
train_353,0,0,0,0,0,0,0,0,0,0,0,0,8,1,5,5,2,2,2,0,30,71.6667
train_1499,1,1,0,0,1,1,0,0,0,0,0,0,6,1,4,4,2,3,0,0,32,65.6250
train_164,1,0,0,0,0,1,0,0,0,0,0,0,5,0,3,2,1,1,0,0,19,71.0526
train_767,1,0,0,0,0,1,0,0,1,0,0,0,6,1,4,5,2,2,0,0,36,66.6667
train_555,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,1,3,0,0,19,57.8947
train_1453,1,0,0,0,0,0,0,0,0,0,0,0,6,5,4,0,1,1,5,0,39,60.2564
train_986,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,2,3,1,0,18,55.5556
train_123,1,0,0,0,0,1,0,0,0,0,0,0,6,0,3,2,0,4,0,0,31,61.2903
train_703,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,2,3,2,2,0,31,64.5161
train_748,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,2,0,1,0,0,15,80.0000
train_1421,1,0,0,0,0,1,0,0,0,0,0,0,5,3,5,2,0,2,0,0,34,69.1176
train_1350,1,0,0,0,0,0,1,0,0,0,0,0,5,3,4,2,0,1,0,0,23,78.2609
train_729,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,1,1,0,0,12,75.0000
train_1028,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,2,1,1,1,0,19,65.7895
train_1474,1,1,0,0,1,0,0,0,0,0,0,0,6,2,3,4,0,3,0,0,32,68.7500
train_698,1,0,0,0,0,1,0,0,0,0,0,0,5,6,2,0,0,1,0,0,23,76.0870
train_582,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,1,3,3,0,0,20,60.0000
train_103,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,2,0,2,1,0,19,73.6842
train_493,1,0,0,0,0,0,1,0,0,0,0,0,3,0,2,3,2,2,1,0,16,59.3750
train_1033,1,0,0,0,0,0,0,0,0,0,1,0,4,1,1,4,1,4,0,0,19,63.1579
train_1032,1,0,0,0,0,0,0,1,0,0,0,0,5,1,1,4,0,3,1,0,21,66.6667
train_371,0,0,0,0,0,0,0,0,0,0,0,0,6,2,3,3,0,1,0,0,17,88.2353
train_390,1,0,0,0,1,0,1,0,0,0,0,1,3,3,2,2,0,1,0,0,16,78.1250
train_414,1,0,1,0,0,1,0,0,0,0,0,0,9,6,2,4,2,2,2,0,41,68.2927
train_262,1,0,0,0,1,0,0,0,0,0,0,0,2,0,3,3,1,4,1,0,18,55.5556
train_1503,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,1,1,2,2,0,19,63.1579
train_130,1,0,0,0,1,0,1,0,0,0,0,0,5,4,2,4,0,1,0,0,28,75.0000
train_673,1,0,0,0,1,0,0,0,0,0,0,0,5,4,7,3,1,3,2,0,34,69.1176
train_1005,1,0,0,0,0,0,0,0,0,0,0,0,12,1,3,3,0,2,2,0,34,72.0588
train_387,1,1,0,0,1,0,0,0,0,0,0,0,1,1,2,3,0,1,2,0,19,60.5263
train_1165,1,0,0,0,1,0,0,0,0,0,0,0,10,2,4,2,1,5,1,0,33,66.6667
train_121,1,0,0,0,0,0,0,0,0,0,0,0,8,1,2,4,0,4,1,0,36,63.8889
train_129,1,0,1,0,1,0,0,0,0,0,0,0,6,4,4,6,1,2,1,0,31,75.8065
train_741,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,1,1,1,0,0,16,71.8750
train_1262,1,1,1,0,0,0,0,0,0,0,0,0,6,2,3,3,1,2,1,0,24,70.8333
train_419,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,1,0,2,1,0,22,63.6364
train_1414,0,0,0,0,0,0,0,0,0,0,0,0,9,7,8,2,2,2,3,0,41,73.1707
train_144,1,0,1,0,1,1,1,0,0,0,0,0,259,32,29,66,45,47,20,1,861,65.8537
train_1410,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,2,4,4,2,0,29,53.4483
train_1182,1,1,0,0,0,1,0,0,0,0,0,0,5,2,4,2,0,4,0,0,30,65.0000
train_167,1,1,1,0,0,0,0,1,0,0,0,0,7,1,2,3,0,2,0,0,28,69.6429
train_7,1,0,1,0,1,0,0,0,0,0,0,0,3,0,2,2,0,2,0,0,17,64.7059
train_1066,1,0,1,0,0,0,0,0,0,0,0,0,10,5,4,2,3,3,0,0,39,69.2308
train_1382,1,1,0,0,1,1,0,0,1,0,0,0,5,2,9,5,2,5,2,0,56,60.7143
train_161,1,1,0,0,0,0,0,0,0,0,0,0,4,1,4,3,0,2,0,0,28,67.8571
train_1006,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,4,1,2,2,0,19,65.7895
train_701,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,3,0,2,0,0,14,75.0000
train_770,1,0,0,0,0,0,0,0,0,0,0,0,5,3,5,3,1,4,0,0,28,69.6429
train_1176,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,2,5,1,0,23,56.5217
train_404,0,0,0,0,0,0,0,0,0,0,0,0,7,1,5,4,1,8,2,0,37,58.1081
train_1179,1,0,0,0,0,1,0,0,0,0,0,0,4,2,8,4,3,3,0,0,44,63.6364
train_137,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,3,1,2,0,0,15,70.0000
train_193,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,5,2,4,2,0,35,64.2857
train_1252,1,0,0,0,1,0,0,0,0,0,0,0,5,3,5,1,1,2,0,0,27,70.3704
train_347,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,2,0,1,0,0,14,75.0000
train_183,1,0,0,0,0,0,0,0,0,0,0,0,5,4,2,3,1,2,3,0,28,64.2857
train_696,1,0,1,0,1,0,0,0,0,0,0,0,3,5,2,3,0,1,0,0,28,71.4286
train_618,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,4,3,3,0,0,20,57.5000
train_316,1,0,1,0,1,0,0,0,0,0,0,0,4,3,4,1,2,4,0,0,24,62.5000
train_226,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2,1,1,2,0,15,60.0000
train_71,1,0,0,0,1,0,0,0,0,0,0,0,6,3,2,3,1,3,0,0,30,66.6667
train_508,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,2,4,2,0,21,42.8571
